0.919866203351987,0.919866203650568
0.275670476618701,0.419197830640406
0.297401193020185,0.262693791651674
0.280902560698016,0.265857751158505
0.296691231577731,0.237316387697243
0.210885121035392,0.304530396726529
0.42038022852684,0.237653298845808
0.265655158711157,0.258006199521481
0.271630838690327,0.26342833350456
0.270937068479065,0.240795882972424
0.222604395620728,0.28732255842252
0.226413927408974,0.177130880164557
0.235325209905689,0.301007961723066
0.196228245113506,0.1534454161633
0.198047639440725,0.273307704545879
0.206976565726999,0.391894684202025
0.193887444128777,0.178991836588866
0.255605115959889,0.188994210153147
0.401173518284541,0.226057398739053
0.430588775236596,0.129410395563927
0.199611064194586,0.160843645388983
0.413964792562777,0.357129158418357
0.0919749582645191,0.0988187000830852
0.167151056436778,0.174939702304408
0.103845253668358,0.226921546661455
0.0898606647410245,0.255134254676656
0.281632043773628,0.0745591740297128
0.305854601481184,0.228435742550297
0.361705507187985,0.0722847965669459
0.300279042808253,0.467818633887758
0.437845511680557,0.364615675826336
0.262111848200821,0.111100177503108
0.283079555526627,0.231145460092313
0.112158232669313,0.224638925655392
0.141917774565651,0.112862672968424
0.276231278333397,0.23476244624057
0.288804261098163,0.167887734065869
0.214990811539531,0.0757808259121985
0.134485099384735,0.15400196144852
0.0902816382414553,0.147581903168689
0.110139969164283,0.0597462840337478
0.0889566848037144,0.460288805733783
0.232494921769734,0.0464669652891707
0.0457139706667569,0.0522996968514893
0.108949504589946,0.335933504024064
0.204229034700888,0.360898986481151
0.328896591811097,0.0898957873844125
0.103178885120534,0.248055360062813
0.339055391755182,0.0623622248070716
0.111179585690415,0.317062210325752
